Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
59717	42	мужской	2	2	54,88	1	7	1	0		0
59725	35	женский	1	2	54,9	2	1	1	0		0
59733	40	женский	2	3	54,88	3	4	1	0		0
59745	28	женский	2	1	54,89	1	2	1	0		0
59753	30	женский	3	1	54,89	1	0	1	0		0
59763	35	мужской	3	2	54,92	1	2	1	0		0
59776	43	мужской	0	1	54,91	1	3	1	0		0
59797	55	мужской	2	3	54,91	25	0	1	0	19.07.2006	1
59814	41	женский	4	4	54,91	1	3	1	0		0
59844	21	мужской	1	1	54,86	1	5	1	0		0
59848	24	мужской	3	1	54,9	1	2	1	0		0
59850	59	женский	0	1	54,87	1	0	1	0		0
59861	37	мужской	3	1	54,94	1	3	1	0		0
59867	30	женский	1	3	54,91	3	3	1	0		0
59873	42	женский	2	1	54,94	1	5	1	0		0
59875	40	женский	0	1	54,95	1	2	1	0		0
59894	36	мужской	3	1	54,94	1	1	1	0		0
59895	33	мужской	4	1	54,94	1	1	1	0		0
59897	41	мужской	2	1	54,86	1	2	1	0		0
59899	24	мужской	3	1	54,91	1	2	1	0		0
59929	42	мужской	1	3	54,9	1	5	1	0		0
59930	28	женский	1	6	54,9	3	5	1	0	12.07.2006	1
59933	40	женский	2	1	54,94	1	1	1	0		0
59947	52	женский	4	2	54,88	1	1	1	0		0
59957	37	женский	2	5	54,88	2	6	1	0		0
59959	45	мужской	2	4	54,92	3	1	1	0		0
59964	36	мужской	1	1	54,89	1	2	1	0		0
59987	30	женский	0	2	54,89	1	0	1	0		0
59998	34	мужской	3	1	54,87	1	1	1	0		0
60013	38	мужской	2	1	54,95	1	1	1	0		0
60018	31	женский	1	2	54,95	2	1	1	0		0
60036	51	женский	3	2	54,89	1	1	1	0		0
60048	57	женский	2	1	54,9	1	4	1	1		0
60052	38	мужской	2	1	54,93	1	1	1	0		0
60058	40	мужской	1	1	54,87	4	0	1	0		0
60061	40	женский	4	1	54,91	1	2	1	0		0
60064	13	женский	2	2	54,86	1	1	1	0		0
60100	46	мужской	3	2	55,04	1	3	1	0		0
60114	46	мужской	2	1	55,01	1	3	1	0		0
60116	43	мужской	2	1	55,01	1	3	1	0		0
60127	40	мужской	1	3	55,01	1	4	1	0		0
60129	38	женский	2	1	55,04	1	2	1	0		0
60134	45	мужской	1	1	55	1	3	1	0		0
60137	41	женский	3	4	55,03	3	0	1	0		0
60141	34	женский	4	1	54,99	1	5	1	0		0
60143	35	мужской	0	3	55,02	1	4	1	0		0
60145	48	мужской	2	2	55	1	1	1	0		0
60150	52	мужской	4	1	55,03	1	4	1	0		0
60180	27	женский	3	1	55,04	1	2	1	0		0
60190	58	мужской	0	2	55,03	1	2	1	0		0
60209	44	женский	3	2	55	1	1	1	0	15.07.2006	1
60227	46	мужской	2	4	54,96	1	5	1	0		0
60237	28	мужской	1	1	55	1	7	1	0		0
60260	29	женский	0	1	55	1	1	1	0		0
60283	34	женский	1	2	55,04	2	3	1	0		0
60284	29	женский	2	2	55,01	1	0	1	0	02.07.2006	1
60290	66	мужской	3	1	54,97	1	2	1	0		0
60292	42	женский	2	1	54,99	1	2	1	0		0
60295	19	женский	0	1	54,97	1	2	1	0		0
60296	51	женский	1	1	55,01	1	2	1	0		0
60298	44	мужской	3	2	54,95	1	2	1	0		0
60303	54	женский	2	1	54,95	1	0	1	0		0
60308	45	женский	3	1	54,97	1	2	1	0		0
60346	39	женский	2	1	55,14	1	1	1	0		0
60395	42	мужской	3	1	55,06	1	3	1	0		0
60421	45	мужской	3	1	55,05	1	3	1	0		0
60432	50	женский	0	1	55,1	1	3	1	0		0
60436	42	женский	4	3	55,15	3	3	1	0		0
60447	41	мужской	1	4	55,15	3	1	1	0	02.07.2006	1
60456	44	женский	2	3	55,13	1	4	1	0		0
60461	47	мужской	0	1	55,07	1	3	1	0		0
60497	37	мужской	4	1	55,11	21	2	1	0	07.07.2006	1
60500	38	женский	3	1	55,13	1	0	1	0		0
60524	54	женский	2	1	55,1	1	1	1	0		0
60566	43	женский	0	1	55,32	1	2	1	0		0
60581	48	мужской	3	1	55,28	1	2	1	0		0
60582	54	женский	2	1	55,29	1	2	1	0		0
60583	43	мужской	0	1	55,29	1	2	1	0		0
60605	25	мужской	2	3	55,31	2	1	1	0	12.07.2006	1
60607	51	женский	4	1	55,31	1	1	1	0		0
60620	33	мужской	2	1	55,31	1	0	1	0		0
60634	65	мужской	0	1	55,33	1	2	1	0		0
60641	57	женский	4	1	55,31	1	3	1	0		0
60663	31	мужской	1	1	55,3	1	1	1	0		0
60671	67	мужской	3	1	55,27	1	2	1	0		0
60678	49	женский	1	1	55,29	1	4	1	0		0
60720	39	мужской	2	3	55,33	1	2	1	0		0
60730	19	мужской	0	1	55,33	1	3	1	0		0
60734	55	мужской	2	1	55,33	1	2	1	0		0
60746	41	женский	3	1	55,31	1	2	1	0		0
60758	32	мужской	3	2	55,26	28	2	1	0	19.07.2006	1
60769	31	женский	2	1	55,27	1	2	1	0		0
60798	39	мужской	3	1	55,28	1	1	1	0	24.07.2006	1
60824	34	женский	2	1	55,26	1	1	1	0		0
60897	41	мужской	2	4	55,35	2	1	1	0	18.07.2006	1
60904	13	мужской	3	5	55,31	12	4	1	0		0
60916	39	женский	3	2	55,33	1	2	1	0	11.07.2006	1
60921	59	мужской	2	6	55,33	9	3	1	0		0
60929	44	женский	3	3	55,28	2	0	1	0		0
60930	35	мужской	4	1	55,28	1	0	1	0		0
60931	23	мужской	3	1	55,32	1	1	1	0		0
60958	35	женский	4	1	55,29	1	1	1	0		0
60962	39	женский	3	1	55,26	26	3	1	0		0
60965	23	мужской	2	5	55,28	3	4	1	0		0
61011	39	женский	1	1	55,26	1	0	0	0		0
61038	33	мужской	3	1	55,25	1	1	1	0		0
61039	38	мужской	4	3	55,25	2	1	1	0	07.07.2006	1
61050	33	мужской	1	2	55,31	1	5	1	0		0
61054	33	мужской	0	1	55,28	1	2	1	0		0
61070	37	женский	1	1	55,29	1	3	1	0		0
61116	28	мужской	0	1	55,33	1	1	1	0		0
61126	52	мужской	4	4	55,34	19	1	1	0		0
61129	18	женский	4	1	55,35	1	0	1	0		0
61134	38	женский	1	1	55,29	1	0	1	0		0
61135	26	женский	3	1	55,29	1	0	1	1		0
61138	44	женский	3	5	55,33	2	4	1	0		0
61159	46	женский	2	1	55,27	23	3	1	0	26.07.2006	1
61173	32	мужской	2	2	55,25	2	1	1	0		0
61179	37	мужской	1	1	55,25	1	4	1	0		0
61182	44	женский	3	5	55,28	2	3	1	0	13.07.2006	1
61187	26	женский	3	1	55,26	1	0	1	0		0
61234	36	женский	4	1	55,34	1	1	1	0		0
61244	51	мужской	1	1	55,28	1	5	1	0		0
61263	39	мужской	2	1	55,31	1	4	1	0		0
61265	31	женский	2	1	55,31	1	4	1	0		0
61267	39	женский	2	5	55,34	2	0	1	0		0
61273	24	мужской	2	1	55,33	1	1	1	0		0
61293	23	мужской	1	1	55,28	1	5	1	0		0
61307	33	мужской	3	4	55,27	1	3	1	0		0
61326	32	мужской	2	3	55,3	1	2	1	0		0
61331	32	женский	1	2	55,28	1	3	1	0	09.07.2006	1
61370	37	мужской	2	2	55,3	1	1	1	0		0
61372	26	женский	2	1	55,25	1	0	1	0		0
61373	46	мужской	0	1	55,25	1	0	1	0		0
61377	50	женский	1	1	55,32	1	3	1	0		0
61383	37	мужской	2	5	55,33	2	5	1	0	22.07.2006	1
61396	32	женский	0	1	55,31	1	4	1	0		0
61402	25	женский	3	3	55,27	2	0	1	0		0
61424	34	мужской	2	1	55,27	1	0	1	0		0
61439	26	женский	0	1	55,28	1	4	1	0		0
61442	57	мужской	1	1	55,28	1	4	1	0		0
61443	24	женский	1	1	55,31	1	4	1	0		0
61463	41	мужской	3	1	55,33	1	0	1	0		0
61475	40	мужской	2	1	55,27	1	1	1	0		0
61549	67	мужской	1	2	55,31	1	1	1	0		0
61561	43	мужской	1	1	55,29	1	1	1	0		0
61608	30	женский	4	1	55,29	1	2	1	0		0
61616	55	мужской	3	3	55,27	2	3	1	0		0
61648	60	женский	4	5	55,35	3	3	1	0	18.07.2006	1
61671	25	мужской	4	1	55,34	1	2	1	0		0
61682	34	женский	4	1	55,33	1	3	1	0		0
61690	36	мужской	3	1	55,34	1	3	1	0		0
61714	43	женский	3	2	55,29	1	4	1	0		0
61739	31	мужской	4	5	55,3	2	1	1	0		0
61742	35	женский	1	3	55,34	1	3	1	0		0
61769	33	женский	0	1	55,34	1	2	1	0		0
61789	47	женский	1	1	55,32	1	4	1	0		0
61803	41	женский	4	5	55,31	11	2	1	0		0
61838	46	женский	2	2	55,26	2	2	1	0		0
61852	53	мужской	0	1	55,43	1	2	1	0		0
61863	24	женский	2	1	55,36	1	3	1	0		0
61865	34	мужской	1	1	55,4	1	4	1	0		0
61868	35	женский	2	1	55,39	1	3	1	0		0
61881	14	женский	3	1	55,38	1	0	1	0		0
61888	24	женский	4	1	55,36	1	4	1	0		0
61902	51	мужской	0	1	55,36	1	4	1	0		0
61934	35	женский	3	1	55,38	1	2	1	0		0
61949	45	женский	2	1	55,4	1	2	1	0		0
61959	31	женский	1	4	55,37	1	3	1	0		0
61973	39	мужской	2	4	55,36	2	4	1	0		0
62001	32	женский	3	1	55,38	1	1	1	0		0
62003	31	женский	4	1	55,45	1	4	1	0		0
62015	45	мужской	3	4	55,4	3	1	1	0		0
62041	47	женский	3	3	55,4	1	3	1	0	26.07.2006	1
62042	51	женский	1	1	55,38	1	4	1	0		0
62083	41	женский	3	1	55,39	1	2	1	0		0
62091	55	женский	4	1	55,4	1	1	1	0		0
62096	55	мужской	1	1	55,36	1	3	1	0		0
62105	24	мужской	1	1	55,44	1	4	1	0		0
62111	52	женский	2	2	55,42	1	1	1	0		0
62118	43	мужской	3	1	55,4	1	0	1	0		0
62124	26	мужской	0	1	55,44	1	0	1	0		0
62136	74	женский	2	1	55,36	1	1	1	0		0
62149	38	женский	1	4	55,46	2	3	1	0	30.07.2006	1
62155	36	мужской	1	1	55,53	1	2	1	0		0
62171	26	мужской	4	1	55,52	1	2	1	0		0
62174	31	женский	0	1	55,51	1	2	1	0		0
62194	58	женский	1	1	55,46	1	4	1	0		0
62195	42	женский	3	1	55,46	1	4	1	0		0
62207	36	женский	4	1	55,45	1	2	1	0		0
62214	40	женский	3	3	55,52	2	2	1	0		0
62226	21	женский	2	3	55,48	1	3	1	0		0
62268	34	мужской	2	2	55,52	24	3	1	0		0
62274	38	женский	4	1	55,46	1	2	1	0		0
62283	23	мужской	2	1	55,45	1	5	1	0		0
62285	24	мужской	3	3	55,52	10	3	1	0		0
62290	29	женский	2	3	55,47	1	1	1	0	03.07.2006	1
62295	58	женский	3	1	55,5	1	2	1	0		0
62297	41	женский	2	1	55,54	1	3	1	0		0
62306	21	женский	4	1	55,46	1	2	1	0		0
62310	12	женский	2	1	55,49	1	1	1	0		0
62316	39	мужской	4	4	55,55	3	2	1	0		0
62318	38	мужской	0	1	55,49	1	1	1	0		0
62326	71	женский	3	5	55,45	3	1	1	0		0
62339	45	женский	1	2	55,49	1	1	1	0		0
62349	38	женский	2	1	55,51	1	2	1	0		0
62354	29	женский	2	1	55,46	1	2	1	0		0
62363	26	мужской	3	1	55,54	1	7	1	0		0
62376	54	мужской	1	3	55,52	17	4	1	0		0
62381	42	мужской	4	5	55,54	3	1	1	0	19.07.2006	1
62405	49	женский	2	2	55,51	16	4	1	1		0
62421	31	мужской	3	1	55,47	1	2	1	0		0
62442	56	женский	4	1	55,45	1	5	1	0		0
62449	11	мужской	1	2	55,53	1	3	1	1		0
62476	26	мужской	1	2	55,51	1	3	1	0		0
62487	53	женский	2	1	55,52	1	5	1	0		0
62514	39	мужской	2	3	55,51	2	0	1	0		0
62520	51	мужской	0	1	55,51	1	1	1	0		0
62524	21	мужской	3	1	55,48	1	2	1	0		0
62554	35	женский	3	1	55,49	1	3	1	0		0
62555	21	женский	2	4	55,55	2	3	1	0		0
62566	23	мужской	0	1	55,53	1	3	1	0		0
62573	35	мужской	3	1	55,53	1	2	1	0		0
62576	37	мужской	2	1	55,52	1	4	1	0		0
62590	48	женский	4	1	55,6	1	5	1	0		0
62592	45	женский	2	1	55,55	1	5	1	0		0
62602	36	женский	1	1	55,62	1	0	1	0		0
62621	19	женский	2	3	55,57	2	1	1	0		0
62622	40	мужской	2	3	55,57	2	1	1	0		0
62623	28	женский	3	5	55,56	22	3	1	1		0
62628	11	женский	2	3	55,56	1	1	1	0		0
62632	22	мужской	3	1	55,57	1	4	1	0		0
62634	17	женский	3	1	55,57	1	4	1	0		0
62662	33	мужской	4	5	55,57	3	3	1	0		0
62668	44	мужской	4	1	55,59	1	2	1	0		0
62673	59	женский	2	2	55,63	1	5	1	0		0
62678	30	женский	2	1	55,64	1	0	1	0		0
62679	33	мужской	4	1	55,56	1	3	1	0		0
62680	43	мужской	2	1	55,63	1	0	1	0		0
62681	45	мужской	4	1	55,63	1	0	1	0		0
62700	38	мужской	1	1	55,61	1	6	1	0		0
62701	65	мужской	2	1	55,61	1	6	1	1		0
62703	27	женский	2	2	55,62	1	3	1	0		0
62711	67	мужской	3	1	55,59	1	2	1	0		0
62751	50	женский	2	6	55,57	3	1	1	0		0
62762	51	женский	4	1	55,6	1	2	1	0		0
62784	51	мужской	3	1	55,58	1	2	1	0		0
62789	36	мужской	3	1	55,62	1	2	1	0	10.07.2006	1
62855	40	мужской	1	6	55,59	3	2	1	1		0
62860	31	мужской	3	4	55,6	1	1	1	0		0
62872	30	женский	1	1	55,62	1	3	1	0		0
62876	32	мужской	2	1	55,65	1	2	1	0		0
62889	52	женский	1	3	55,55	1	1	1	0		0
62896	39	женский	3	1	55,56	1	3	1	0		0
62907	69	мужской	2	1	55,57	1	4	1	0		0
62908	36	женский	1	1	55,57	1	4	1	0		0
62911	34	мужской	0	6	55,57	1	0	1	0		0
62924	39	мужской	4	1	55,62	17	3	1	1	19.07.2006	1
63016	20	мужской	3	2	55,56	1	4	1	0	22.07.2006	1
63176	38	мужской	2	3	55,57	1	3	1	0	06.07.2006	1
63272	64	женский	4	3	55,57	3	0	1	0	04.07.2006	1
63304	44	женский	2	4	55,65	2	5	1	0	30.07.2006	1
63544	72	женский	4	3	55,84	3	3	1	0	06.07.2006	1
63616	45	женский	3	4	55,75	19	2	1	0	05.07.2006	1
63723	64	женский	3	4	55,77	3	3	1	0	27.07.2006	1
64070	27	женский	3	4	55,94	2	0	1	0	27.07.2006	1
64218	35	женский	1	4	55,93	1	2	1	0	10.07.2006	1
64321	40	мужской	3	2	55,85	1	4	1	0	07.07.2006	1
64719	41	мужской	3	4	56,03	1	3	1	0	03.07.2006	1
65105	54	женский	1	2	55,96	19	3	1	0	05.07.2006	1
65133	41	мужской	4	1	56,01	24	3	1	0	02.07.2006	1
65283	37	женский	1	6	56,12	21	3	1	0	08.07.2006	1
65416	38	мужской	3	2	56,16	22	1	1	0	19.07.2006	1
65503	50	женский	2	4	56,24	3	5	1	1	14.07.2006	1
65695	41	женский	2	2	56,22	1	2	1	0	24.07.2006	1
65707	56	мужской	3	4	56,23	2	2	1	0	03.07.2006	1
65985	20	женский	3	5	56,18	2	0	1	0	24.07.2006	1
66580	40	мужской	4	3	56,5	1	3	1	0	26.07.2006	1
66690	31	мужской	4	5	56,54	8	0	1	0	03.07.2006	1
66929	39	мужской	2	4	56,53	3	0	1	0	25.07.2006	1
67183	45	женский	2	4	56,58	2	3	1	0	17.07.2006	1
67297	18	женский	3	3	56,61	13	0	1	0	08.07.2006	1
67410	50	женский	3	4	56,59	2	3	1	0	10.07.2006	1
67471	44	женский	1	4	56,59	2	1	1	0	02.07.2006	1
67538	34	мужской	4	2	56,58	1	0	1	0	03.07.2006	1
67764	42	мужской	4	3	56,59	1	4	1	0	17.07.2006	1
68096	44	женский	3	4	56,73	2	1	1	0	15.07.2006	1
68450	32	женский	1	1	56,7	4	2	1	0	03.07.2006	1
68665	54	мужской	2	1	56,86	29	5	1	0	04.07.2006	1
68741	58	мужской	4	6	56,94	5	5	1	0	08.07.2006	1
68799	40	мужской	2	4	56,92	3	1	1	0	26.07.2006	1
69249	47	мужской	3	1	57,01	3	1	1	0	28.07.2006	1
69348	53	мужской	4	6	56,99	3	3	1	0	06.07.2006	1
69409	46	мужской	3	5	57,05	3	1	1	0	27.07.2006	1
69414	47	мужской	2	1	56,96	1	2	1	0	15.07.2006	1
69825	34	женский	2	1	57,24	7	1	1	0	14.07.2006	1
69990	19	женский	3	1	57,29	18	2	1	0	16.07.2006	1
70116	44	мужской	3	2	57,46	2	0	1	0	02.07.2006	1
70168	56	женский	2	6	57,62	21	4	1	0	21.07.2006	1
70296	40	женский	3	1	57,61	22	0	1	0	11.07.2006	1
70439	25	мужской	1	2	57,71	2	4	1	0	07.07.2006	1
70620	34	мужской	1	3	57,74	24	2	1	0	13.07.2006	1
70709	43	мужской	4	2	57,66	1	0	1	0	14.07.2006	1
70888	42	женский	2	3	57,69	1	4	1	0	14.07.2006	1
70939	30	мужской	1	4	57,71	1	2	1	0	05.07.2006	1
71071	33	женский	2	5	57,92	3	0	1	0	21.07.2006	1
71240	35	мужской	3	1	58,4	7	1	1	0	17.07.2006	1
71398	41	женский	1	1	58,38	21	2	1	0	24.07.2006	1
71503	36	женский	3	4	58,4	1	3	1	0	15.07.2006	1
71760	40	женский	2	2	58,41	21	2	1	0	21.07.2006	1
71898	28	женский	4	5	58,4	7	2	1	0	25.07.2006	1
71934	53	женский	2	2	58,4	1	4	1	0	01.07.2006	1
71979	28	мужской	2	1	58,42	21	1	1	0	25.07.2006	1
72037	31	мужской	3	5	58,57	3	4	1	0	23.07.2006	1
72044	30	женский	2	6	58,57	3	1	1	0	14.07.2006	1
72217	41	женский	2	1	58,62	19	6	1	0	02.07.2006	1
72395	72	женский	2	2	58,61	28	3	1	0	12.07.2006	1
72518	31	женский	3	4	58,6	1	1	1	0	21.07.2006	1
72554	44	женский	4	1	58,62	1	4	1	0	12.07.2006	1
72648	49	женский	3	3	58,65	3	1	1	0	16.07.2006	1
72701	37	женский	1	5	58,64	3	3	1	0	22.07.2006	1
72730	37	женский	2	6	58,57	11	2	1	0	27.07.2006	1
72843	36	женский	3	2	58,62	1	2	1	0	12.07.2006	1
72915	53	мужской	3	1	58,56	1	3	1	0	13.07.2006	1
72995	24	женский	2	4	58,61	2	2	1	0	15.07.2006	1
73022	50	мужской	4	3	58,73	2	2	1	0	31.07.2006	1
73140	28	женский	3	4	58,7	2	0	1	0	21.07.2006	1
73250	56	женский	4	3	58,65	1	2	1	0	23.07.2006	1
73353	33	мужской	2	3	58,73	2	4	1	0	05.07.2006	1
73380	31	мужской	2	3	58,71	3	1	1	0	19.07.2006	1
73615	65	женский	4	2	58,66	10	3	1	0	02.07.2006	1
73625	63	мужской	4	5	58,69	7	3	1	0	13.07.2006	1
73659	36	женский	4	5	58,75	2	6	1	0	13.07.2006	1
74188	32	женский	1	1	59,38	1	1	1	0	12.07.2006	1
74227	40	мужской	2	2	59,37	1	5	1	0	29.07.2006	1
74282	37	женский	2	4	59,35	1	0	1	0	12.07.2006	1
74305	32	женский	4	3	59,44	2	2	1	0	14.07.2006	1
74560	23	женский	4	4	59,73	2	1	1	0	16.07.2006	1
74628	59	женский	1	4	59,68	2	6	1	0	22.07.2006	1
74904	70	мужской	1	4	59,98	3	1	1	0	11.07.2006	1
75158	31	женский	4	2	60,04	1	3	1	0	17.07.2006	1
75285	41	женский	3	3	60,2	1	4	1	0	21.07.2006	1
75642	62	женский	3	2	60,32	1	3	1	0	29.07.2006	1
75843	47	мужской	2	5	60,33	2	4	1	0	19.07.2006	1
76128	35	женский	4	5	60,31	3	0	1	0	11.07.2006	1
76191	42	мужской	4	4	60,47	2	2	1	0	14.07.2006	1
76212	24	женский	4	6	60,48	22	1	1	0	16.07.2006	1
76271	63	женский	2	2	60,55	1	0	1	0	15.07.2006	1
76433	29	мужской	2	5	60,51	3	0	1	0	13.07.2006	1
76585	67	женский	2	1	60,52	8	3	1	0	03.07.2006	1
76900	51	мужской	3	3	60,66	2	4	1	0	06.07.2006	1
76982	41	женский	4	3	60,71	1	1	1	0	02.07.2006	1
77237	53	женский	2	4	60,76	2	4	1	0	20.07.2006	1
77247	37	женский	2	5	60,82	29	4	1	0	08.07.2006	1
77318	34	мужской	3	6	60,84	2	2	1	0	26.07.2006	1
77588	41	мужской	3	2	61,27	23	3	1	0	27.07.2006	1
77591	43	мужской	4	6	61,33	26	2	1	0	26.07.2006	1
77735	31	мужской	4	1	61,28	1	3	1	0	15.07.2006	1
77895	48	женский	3	2	61,33	1	2	1	0	26.07.2006	1
77983	46	мужской	3	3	61,28	1	1	1	0	21.07.2006	1
78836	42	женский	2	3	61,7	2	0	1	0	19.07.2006	1
78966	35	мужской	2	4	61,72	3	2	1	0	30.07.2006	1
78992	72	женский	4	1	61,72	28	1	1	0	25.07.2006	1
79262	26	женский	1	3	61,66	2	3	1	0	19.07.2006	1
79408	42	женский	4	3	61,68	24	4	1	0	24.07.2006	1
79568	35	женский	2	5	61,8	3	2	1	0	16.07.2006	1
79585	43	мужской	2	1	61,78	23	0	1	0	15.07.2006	1
79735	51	женский	1	2	61,83	1	1	1	0	04.07.2006	1
79910	44	женский	3	1	61,9	29	3	1	0	02.07.2006	1
80117	49	мужской	4	3	61,88	1	1	1	0	14.07.2006	1
80389	59	женский	2	1	61,95	18	1	1	0	28.07.2006	1
80551	47	женский	3	2	62,06	2	2	1	0	08.07.2006	1
80696	39	мужской	3	5	62,05	26	1	1	0	17.07.2006	1
80716	36	женский	1	2	62,08	1	1	1	0	12.07.2006	1
80724	37	женский	4	4	62,09	2	4	1	0	05.07.2006	1
80870	38	женский	3	6	62,14	17	1	1	0	05.07.2006	1
81109	25	женский	2	3	62,12	2	4	1	0	06.07.2006	1
81375	44	мужской	2	1	62,4	19	2	1	0	23.07.2006	1
81376	26	женский	2	1	62,4	18	2	1	0	03.07.2006	1
81877	32	мужской	2	4	62,61	29	4	1	0	11.07.2006	1
81968	37	мужской	1	6	62,6	12	2	1	0	06.07.2006	1
81978	51	мужской	3	1	62,63	11	1	1	0	09.07.2006	1
82202	46	женский	2	2	62,64	2	0	1	0	23.07.2006	1
82231	40	женский	2	3	62,57	17	2	1	0	17.07.2006	1
82418	37	женский	3	5	62,69	20	2	1	0	12.07.2006	1
82516	33	женский	2	4	62,78	15	2	1	0	26.07.2006	1
82708	57	женский	4	4	62,77	3	2	1	0	20.07.2006	1
82899	83	женский	3	3	62,85	2	4	1	0	02.07.2006	1
83065	55	женский	1	2	63,17	25	2	1	0	19.07.2006	1
83092	47	мужской	4	1	63,23	8	6	1	0	18.07.2006	1
83098	40	мужской	2	3	63,23	1	1	1	0	03.07.2006	1
83152	34	женский	1	1	63,21	17	1	1	0	10.07.2006	1
83231	36	женский	2	5	63,16	23	2	1	0	27.07.2006	1
83676	45	женский	2	4	63,36	2	3	1	0	24.07.2006	1
83832	41	женский	3	1	63,5	1	1	1	0	06.07.2006	1
83835	47	женский	1	1	63,54	1	4	1	0	25.07.2006	1
83984	53	женский	3	4	63,83	2	4	1	0	04.07.2006	1
84003	46	женский	1	3	63,81	1	4	1	0	09.07.2006	1
84049	20	мужской	2	1	63,81	19	1	1	0	10.07.2006	1
84151	37	женский	3	2	63,78	2	1	1	0	30.07.2006	1
84299	36	мужской	2	3	63,77	1	0	1	0	18.07.2006	1
84525	23	женский	3	3	63,76	2	2	1	0	03.07.2006	1
84902	34	женский	3	3	63,9	1	2	1	0	21.07.2006	1
85042	41	женский	2	5	63,97	3	3	1	0	16.07.2006	1
85099	40	женский	2	3	63,97	1	1	1	0	10.07.2006	1
85355	50	женский	3	2	64,14	1	2	1	0	25.07.2006	1
85380	33	мужской	2	4	64,25	8	1	1	0	02.07.2006	1
85435	31	женский	4	4	64,37	3	5	1	0	18.07.2006	1
85626	33	женский	1	5	64,44	3	4	1	0	29.07.2006	1
85866	23	женский	3	5	64,59	5	0	1	0	06.07.2006	1
86099	39	женский	1	3	64,59	14	2	1	0	15.07.2006	1
86143	54	мужской	4	4	64,6	1	1	1	0	16.07.2006	1
86159	42	мужской	2	2	64,59	2	1	1	0	24.07.2006	1
86381	53	женский	4	1	64,74	21	0	0	0	14.07.2006	1
